Fecha;Linea;Mensaje;Duración
"19.03.2020 20:16:07";C;"Servicio limitado entre las estaciones Retiro y Av. de Mayo";00:17:56
"19.03.2020 20:10:03";C;"Servicio interrumpido por arrollamiento.";00:04:03
"19.03.2020 17:00:12";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras.";00:01:51
"19.03.2020 16:10:03";P;"Servicio interrumpido por falta de custodia policial.";00:48:00
"19.03.2020 16:00:10";P;"Servicio interrumpido por falta de custodia policial";00:07:53
"19.03.2020 15:38:03";U;"Por COVID19 se presta servicio en Lemos Agneta R.Darío Coronado Bosch Lynch Lacroze";16:50:04
"19.03.2020 15:28:07";U;"Por CODVID19 se presta servicio en Lemos Agneta R.Darío Coronado Bosch Lynch Lacroze";00:08:00
"19.03.2020 09:54:12";U;"Por protocolo Coronavirus presta servicio en Lemos R.Dario Coronado Bosch Lynch Lacroze";05:31:58
"19.03.2020 09:32:06";U;"Por protocolo Coronavirus presta servicio en Lemos. R.Dario. Bosch. Lynch. Lacroze.";00:20:01
"19.03.2020 09:22:10";U;"Por protocolo Coronavirus presta servicio en Lemos, R.Dario, Bosch, Lynch, Lacroze.";00:07:58
"19.03.2020 08:32:12";A;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";23:55:55
"19.03.2020 08:32:12";B;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";23:55:55
"19.03.2020 08:32:12";C;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";11:35:56
"19.03.2020 08:32:12";D;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";23:55:55
"19.03.2020 08:32:12";E;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";23:55:55
"19.03.2020 08:32:12";H;"Por protocolo de prevención: circula con un servicio especial. Más info metrovias.com.ar";23:55:55
"19.03.2020 03:32:06";U;"Por protocolo Coronavirus presta servicio Lemos,R.Darío,Coronado,Bosch,Lynch,Lacroze";05:48:02
"19.03.2020 03:02:09";U;"Por protocolo Coronavirus presta servicio en Lemos - R.Dario - Bosch - Lynch - Lacroze";00:27:54
"19.03.2020 02:52:10";U;"Por protocolo Coronavirus presta servicio en Lemos - R.Dario - Bosch - Lynch - Lacroze";00:03:53
"19.03.2020 01:00:03";E;"Normaliza su servicio";00:02:00
"18.03.2020 19:40:08";P;"Ya realiza su recorrido completo entre cabeceras";00:01:59
"18.03.2020 19:06:10";P;"Servicio limitado entre las estaciones Intendete Saguier y Genaral savio";00:31:57
"18.03.2020 17:18:03";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"18.03.2020 16:08:05";P;"Servicio interrumpido por falta de custodia policial";01:08:01
"18.03.2020 09:34:03";D;"Ya realiza recorrido completo entre cabeceras.";00:02:03
"18.03.2020 09:32:10";U;"Reanuda su servicio y realiza el recorrido completo entre cabeceras.";00:03:56
"18.03.2020 09:06:05";U;"Servicio interrumpido por medida de fuerza gremial.";00:24:02
"18.03.2020 08:54:07";E;"Servicio con demora";16:02:03
"18.03.2020 08:34:02";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";18:16:01
"18.03.2020 08:34:02";D;"Servicio limitado entre las estaciones Catedral y José Hernández";00:58:08
"18.03.2020 08:18:02";U;"Servicio interrumpido.";00:46:01
"17.03.2020 22:04:13";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";04:46:01
"17.03.2020 22:04:13";B;"Ya realiza recorrido completo entre cabeceras.";00:01:50
"17.03.2020 22:00:03";A;"Ya circula con su frecuencia habitual";00:02:09
"17.03.2020 21:46:06";B;"Servicio limitado entre las estaciones Leandro N. Alem y Los Incas";00:16:06
"17.03.2020 21:40:11";B;"Servicio con demora";00:04:02
"17.03.2020 21:36:06";B;"Ya realiza recorrido completo entre cabeceras.";00:02:07
"17.03.2020 21:06:03";B;"Servicio limitado entre las estaciones Leandro N. Alem y Federico Lacroze";00:28:03
"17.03.2020 20:22:03";A;"Servicio con demora";01:36:02
"17.03.2020 20:16:05";A;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:03:58
"17.03.2020 20:12:07";A;"Servicio interrumpido por falta de suministro de energía eléctrica";00:01:55
"17.03.2020 18:22:07";B;"Ya circula con su frecuencia habitual";00:02:04
"17.03.2020 17:06:09";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:54
"17.03.2020 17:04:03";B;"Servicio con demora";01:16:00
"17.03.2020 16:58:13";B;"Ya realiza recorrido completo entre cabeceras.";00:03:58
"17.03.2020 16:10:12";P;"Servicio interrumpido por falta de custodia policial";00:53:51
"17.03.2020 16:06:06";B;"Servicio limitado entre las estaciones Alem - Gallardo y Dorrego-Rosas";00:50:00
"17.03.2020 09:12:07";B;"Ya circula con su frecuencia habitual";00:02:00
"17.03.2020 08:50:10";B;"Servicio con demora debido a una causa técnica.";00:20:08
"17.03.2020 08:34:07";E;"Servicio con demora";18:16:07
"17.03.2020 08:32:04";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";11:38:01
"16.03.2020 17:56:03";C;"Ya circula con su frecuencia habitual";00:02:02
"16.03.2020 17:10:15";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:03:54
"16.03.2020 16:08:06";P;"Servicio interrumpido por falta de custodia policial";00:59:57
"16.03.2020 15:36:02";C;"Servicio con demora debido a una causa técnica.";02:18:04
"16.03.2020 13:12:03";B;"Ya circula con su frecuencia habitual";00:04:04
"16.03.2020 13:10:08";E;"Normaliza su servicio";00:05:59
"16.03.2020 12:40:03";B;"Servicio con demora debido a una causa técnica.";00:30:05
"16.03.2020 12:34:09";D;"Ya realiza recorrido completo entre cabeceras.";00:03:56
"16.03.2020 12:10:07";D;"Servicio limitado entre Catedral-Agüero y Scalabrini Ortiz - Congreso de Tucumán";00:21:56
"16.03.2020 12:08:07";D;"Servicio limitado entre las estaciones Catedral y Agüero";00:00:00
"16.03.2020 08:58:06";E;"Servicio con demora";04:09:57
"16.03.2020 08:42:15";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";18:05:54
"16.03.2020 00:44:11";E;"Normaliza su servicio";00:01:55
"15.03.2020 21:12:06";B;"Ya realiza recorrido completo entre cabeceras.";00:01:59
"15.03.2020 20:20:09";B;"Servicio limitado entre las estaciones Leandro N. Alem y Federico Lacroze";00:49:58
"15.03.2020 17:40:06";P;"Ya realiza su recorrido completo entre cabeceras";00:01:56
"15.03.2020 17:18:03";P;"Servicio limitado entre las estaciones Intendete Saguier y Genaral savio";00:20:04
"15.03.2020 16:02:03";P;"Servicio interrumpido por falta de custodia policial";01:14:00
"15.03.2020 12:28:02";E;"Servicio con demora";12:14:09
"15.03.2020 11:02:08";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";14:45:56
"15.03.2020 00:32:06";E;"Normaliza su servicio";00:01:57
"14.03.2020 19:38:03";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";07:12:11
"14.03.2020 19:36:12";A;"Ya realiza el recorrido completo entre las estaciones Perú y San Pedrito";00:00:00
"14.03.2020 19:26:06";A;"Servicio limitado entre las estaciones Plaza Miserere y San Pedrito";00:07:59
"14.03.2020 17:08:10";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:03:53
"14.03.2020 16:04:06";P;"Servicio interrumpido por falta de custodia policial";01:01:57
"14.03.2020 14:04:06";D;"Los trenes ya se detienen en todas las estaciones";00:00:00
"14.03.2020 13:10:10";D;"Los trenes con destino a Catedral no se detienen en la estación Scalabrini Ortiz.";00:51:53
"14.03.2020 11:52:07";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";07:32:07
"14.03.2020 11:52:07";E;"Servicio con demora";12:38:00
"13.03.2020 22:00:13";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";04:47:50
"13.03.2020 21:56:05";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";00:01:57
"13.03.2020 19:22:02";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";02:32:04
"13.03.2020 19:16:02";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";00:04:12
"13.03.2020 19:08:06";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";00:06:00
"13.03.2020 19:04:03";E;"Normaliza su servicio";00:04:03
"13.03.2020 17:24:07";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";01:41:55
"13.03.2020 17:16:13";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";00:05:52
"13.03.2020 17:02:03";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:07
"13.03.2020 15:58:05";P;"Servicio interrumpido por falta de custodia policial";01:01:58
"13.03.2020 14:42:03";E;"Servicio con demora";04:20:08
"13.03.2020 13:02:02";E;"Servicio con demora debido a una causa técnica.";01:38:14
"13.03.2020 11:58:06";E;"Normaliza su servicio";00:02:12
"13.03.2020 11:16:03";E;"Servicio con demora";00:40:08
"13.03.2020 08:32:04";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";08:42:03
"13.03.2020 00:28:03";D;"Ya realiza recorrido completo entre cabeceras.";00:04:02
"13.03.2020 00:20:08";P;"Servicio interrumpido.";02:29:59
"12.03.2020 23:50:03";E;"Normaliza su servicio";00:00:00
"12.03.2020 23:46:05";D;"Servicio limitado entre las estaciones Congreso de Tucumán y 9 de Julio";00:39:58
"12.03.2020 21:36:02";E;"Servicio con demora debido a una causa técnica.";02:12:01
"12.03.2020 17:46:02";P;"Servicio interrumpido por manifestantes que impiden el servicio";06:22:08
"12.03.2020 17:44:06";E;"Normaliza su servicio";00:04:01
"12.03.2020 17:16:02";P;"Servicio interrumpido";00:28:04
"12.03.2020 16:16:10";P;"Servicio interrumpido por falta de custodia policial";00:57:55
"12.03.2020 15:50:14";E;"Servicio con demora debido a una causa técnica.";01:51:57
"12.03.2020 14:50:07";P;"Servicio interrumpido por manifestantes que impiden el servicio";01:23:56
"12.03.2020 09:14:10";D;"Ya realiza recorrido completo entre cabeceras.";00:06:01
"12.03.2020 09:04:06";D;"Servicio limitado entre Congreso de Tucumán y Pueyrredón debido a una causa técnica";00:07:56
"12.03.2020 08:30:13";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";18:19:54
"12.03.2020 08:30:13";D;"Servicio limitado entre las estaciones Congreso de Tucumán y Pueyrredón";00:31:52
"12.03.2020 00:14:07";E;"Normaliza su servicio";00:02:01
"12.03.2020 00:00:12";B;"Ya circula con su frecuencia habitual";00:01:51
"11.03.2020 23:54:03";E;"Servicio limitado entre las estaciones Bolívar y Plaza de los Virreyes";00:18:07
"11.03.2020 23:18:05";E;"Servicio limitado entre las estaciones Correo Central y Plaza de los Virreyes";00:34:01
"11.03.2020 22:24:11";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:52
"11.03.2020 22:18:12";E;"Servicio limitado entre las estaciones Plaza de los Virreyes y San José";00:57:54
"11.03.2020 22:14:03";E;"Servicio con demora";00:01:59
"11.03.2020 22:12:06";E;"Ya realiza recorrido completo entre cabeceras.";00:00:00
"11.03.2020 22:02:09";B;"Servicio con demora por factores climáticos.";01:55:56
"11.03.2020 21:58:03";B;"Ya realiza recorrido completo entre cabeceras.";00:02:12
"11.03.2020 21:58:03";E;"Servicio limitado entre las estaciones Correo Central y Plaza de los Virreyes";00:12:11
"11.03.2020 21:46:06";B;"Servicio limitado entre las estaciones Leandro N. Alem y Angel Gallardo";00:09:59
"11.03.2020 21:38:11";P;"Servicio interrumpido debido a una causa técnica";00:43:55
"11.03.2020 21:28:06";B;"Servicio limitado entre las estaciones Juan Manuel de Rosas y Dorrego";00:16:01
"11.03.2020 21:18:03";B;"Servicio Limitado entre las estaciones Juan Manuel de Rosas y Medrano";00:08:01
"11.03.2020 20:36:09";U;"Ya circula con su frecuencia habitual.";00:07:57
"11.03.2020 20:26:06";B;"Servicio con demora por factores climáticos.";00:50:02
"11.03.2020 20:08:08";B;"Servicio con demora";00:16:04
"11.03.2020 20:04:03";B;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:03
"11.03.2020 20:02:03";U;"Servicio con demora.";00:32:02
"11.03.2020 19:58:05";B;"Servicio Interrumpido por mayor afluencia de usuarios.";00:03:58
"11.03.2020 19:58:05";U;"Ya realiza su recorrido completo entre cabeceras";00:02:09
"11.03.2020 19:48:10";U;"Servicio limitado entre las estaciones F. Lacroze y Ejército de los Andes.";00:07:53
"11.03.2020 19:34:08";U;"Servicio con demora.";00:11:58
"11.03.2020 17:18:02";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"11.03.2020 16:08:07";P;"Servicio interrumpido por falta de custodia policial";01:07:57
"11.03.2020 15:36:02";B;"Servicio con demora por factores climáticos.";04:20:01
"11.03.2020 08:32:06";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";18:18:07
"10.03.2020 23:30:06";B;"Ya circula con su frecuencia habitual";00:04:00
"10.03.2020 23:06:04";B;"Servicio con demora por una formación detenida debido a una causa técnica.";00:22:05
"10.03.2020 18:08:05";E;"Normaliza su servicio";00:02:04
"10.03.2020 17:12:09";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"10.03.2020 16:50:10";E;"Servicio con demora";01:15:56
"10.03.2020 16:06:03";P;"Servicio interrumpido por falta de custodia policial";01:03:59
"10.03.2020 08:32:09";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";18:19:54
"09.03.2020 23:40:11";C;"Ya circula con su frecuencia habitual";00:01:55
"09.03.2020 23:32:03";C;"Servicio con demora debido a una causa técnica.";00:06:00
"09.03.2020 20:22:02";B;"Ya circula con su frecuencia habitual";00:02:01
"09.03.2020 20:18:06";B;"Servicio con demora debido a una causa técnica.";00:02:06
"09.03.2020 17:06:02";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:01
"09.03.2020 16:50:04";A;"Los trenes no se detienen en Congreso por operativo de seguridad en la vía pública";09:48:02
"09.03.2020 16:08:06";P;"Servicio interrumpido por falta de custodia policial";00:55:59
"09.03.2020 08:32:10";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito";08:15:58
"08.03.2020 22:38:03";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";03:04:06
"08.03.2020 22:34:08";A;"Ya realiza el recorrido completo entre las estaciones Perú y San Pedrito";00:02:00
"08.03.2020 22:18:07";A;"Servicio limitado entre las estaciones San José de Flores y Perú";00:13:59
"08.03.2020 17:06:05";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:08:01
"08.03.2020 16:06:09";P;"Servicio interrumpido por falta de custodia policial";00:57:58
"08.03.2020 13:08:02";B;"Ya realiza recorrido completo entre cabeceras.";00:02:01
"08.03.2020 13:00:13";B;"Servicio limitado entre las estaciones Leandro N. Alem y Los Incas";00:05:49
"08.03.2020 12:30:08";B;"Ya realiza recorrido completo entre cabeceras.";00:00:00
"08.03.2020 12:28:07";B;"Servicio limitado entre las estaciones Leandro N. Alem y Los Incas";00:00:00
"08.03.2020 11:02:02";A;"Por obras en Plaza de Mayo: Presta servicio entre Perú y San Pedrito.";11:14:03
"07.03.2020 21:10:09";B;"Ya circula con su frecuencia habitual";00:01:59
"07.03.2020 20:50:08";B;"Servicio con demora";00:18:01
"07.03.2020 20:46:05";B;"Ya realiza recorrido completo entre cabeceras.";00:01:58
"07.03.2020 20:26:05";B;"Servicio limitado entre las estaciones Leandro N. Alem y Medrano";00:18:00
"07.03.2020 20:04:05";B;"Servicio con demora";00:19:58
"07.03.2020 20:00:06";B;"Ya realiza recorrido completo entre cabeceras.";00:02:02
"07.03.2020 19:46:05";B;"Servicio limitado entre las estaciones Juan Manuel de Rosas y Carlos Pellegrini";00:11:57
